leucophanite,l j uː ˈ k ɒ f ə n a ɪ t
leucotome,ˈ l uː k ə t ə ʊ m
leucyl,ˈ l uː s ɪ l
leud,l uː d
leudes,l uː d iː z
leukaemogenesis,l uː k iː m o ʊ ˈ d͡ʒ ɛ n ɪ s ɪ s
leukemia,l uː ˈ k iː m i ə
leukemic,l uː ˈ k iː m ɪ k
leukemic,l uː ˈ k ɛ m ɪ k
leukocyte,ˈ l uː k ə ʊ s ʌ ɪ t
leukoerythroblastosis,l uː k ə ʊ ɪ ɹ ɪ θ ɹ ə ʊ b l æ s ˈ t ə ʊ s ɪ s
leukothea,l j uː ˈ k ɒ θ i ə
leukothea,l uː ˈ k ɒ θ i ə
leukotriene,l u k o ʊ ˈ t ɹ a ɪ i n
leung,l i ʌ ŋ
leung,l ʌ ŋ
lev,l ɛ v
levant,l ə ˈ v æ n t
levant,l ə ˈ v ɑ n t
levant,l ɛ v ɑ n t
levant,l ɪ ˈ v æ n t
levant,ˈ l ɛ v ə n t
levantine,ˈ l ɛ v ə n t a ɪ n
levee,l ə ˈ v e ɪ
levee,l ə ˈ v i
levee,ˈ l ɛ v e ɪ
levee,ˈ l ɛ v i
level,ˈ l ɛ v ə l
lever,ˈ l iː v ə
lever,ˈ l iː v ɚ
lever,ˈ l ɛ v ɚ
leverage,ˈ l iː v ə ɹ ɪ d ʒ
leverage,ˈ l ɛ v ə ɹ ɪ d ʒ
levi,ˈ l iː v a ɪ
leviathan,l ə ˈ v a ɪ ə θ ə n
levin,ˈ l ɛ v ɪ n
levitate,ˈ l ɛ v ɪ t e ɪ t
levite,ˈ l iː v a ɪ t
leviticus,l ə ˈ v ɪ t ɪ k ə s
levitous,ˈ l ɛ v ɪ t ə s
levity,ˈ l ɛ v ɪ t i
levothyroxine,l iː v o ʊ θ a ɪ ˈ ɹ ɒ k s ɪ n
levothyroxine,l ɛ v o ʊ
levothyroxine,s iː n
levy,ˈ l ɛ v i
lewd,l j uː d
lewd,l u d
lewdness,ˈ l uː d n ə s
lewis,ˈ l uː ɪ s
lewisham,l uː ɪ ʃ ə m
lewth,l uː θ
lex,l ɛ k s
lexa,ˈ l ɛ k s ə
lexeme,ˈ l ɛ k s iː m
lexemes,ˈ l ɛ k s iː m z
lexi,ˈ l ɛ k s i
lexical,ˈ l ɛ k s ɪ k ə l
lexicographer,l ɛ k s ɪ ˈ k ɒ ɡ ɹ ə f ə ɹ
lexicography,l ɛ k s ɪ ˈ k ɑ ɡ ɹ ə f i
lexicography,l ɛ k s ɪ ˈ k ɒ ɡ ɹ ə f i
lexicography,s ə
lexicon,ˈ l ɛ k s ɪ k ɑ n
lexicon,ˈ l ɛ k s ɪ k ə n
lexie,ˈ l ɛ k s i
lexigram,ˈ l ɛ k s ɪ ɡ ɹ æ m
lexigraph,ˈ l ɛ k s ɪ ɡ ɹ æ f
lexington,ˈ l ɛ k s ɪ ŋ t ə n
lexis,ˈ l ɛ k s ɪ s
lexiteer,ˈ l ɛ k s ɪ t ɪ ə ɹ
lexiteer,ˈ l ɛ ɡ z ɪ
ley,l e ɪ
ley,l iː
leyton,ˈ l e ɪ t ə n
leytonstone,l e ɪ t ə n s t ə ʊ n
lez,l ɛ z
lezbro,ˈ l ɛ z b ɹ o ʊ
lezzer,ˈ l ɛ z ə
lezzer,ˈ l ɛ z ɚ
lhasa,ˈ l ɑː s ə
li,l iː
liability,l a ɪ ə ˈ b ɪ l ɪ t i
liaise,l iː ˈ e ɪ z
liaison,l a ɪ ˈ e ɪ z ɒ n
liaison,l a ɪ ˈ e ɪ z ə n
liaison,l i ˈ e ɪ s ɑ n
liaison,l i ˈ e ɪ z ɑ n
liaison,l i ˈ e ɪ z ɒ n
liaison,l i ˈ e ɪ z ə n
liaison,ˈ l a ɪ ə s ə n
liangpi,l i æ ŋ ˈ p iː
liangpi,l i ɑː ŋ ˈ p iː
liar,ˈ l a ɪ ə
liar,ˈ l a ɪ ɚ
liard,l j ɑː
liard,l j ɑː d
lias,ˈ l a ɪ ə s
lib,ˈ l ɪ b
libate,l a ɪ ˈ b e ɪ t
libby,ˈ l ɪ b i
libel,ˈ l a ɪ b ə l
libelous,ˈ l a ɪ b ə l ə s
liberal,ˈ l ɪ b ə ɹ ə l
liberal,ˈ l ɪ b ɹ ə l
liberalize,ˈ l ɪ b ə ɹ ə l a ɪ z
liberate,ˈ l ɪ b ə ɹ e ɪ t
liberia,l a ɪ ˈ b ɪ ə ɹ i ə
liberia,l a ɪ ˈ b ɪ ɹ i ə
libero,ˈ l ɪ b ɛ ɹ ə ʊ
libertarian,l ɪ b ə ˈ t ɛ ə ɹ j ə n
libertine,ˈ l ɪ b ə t iː n
libertine,ˈ l ɪ b ɚ t i n
liberty,ˈ l ɪ b ɚ t i
libidinous,l ɪ ˈ b ɪ d ɪ n ə s
libido,l ɪ ˈ b iː d ə ʊ
libra,ˈ l iː b ɹ ə
librarian,l a ɪ ˈ b ɹ ɛ ɹ i ə n
library,ˈ l a ɪ b ɛ ɹ i
library,ˈ l a ɪ b ɹ i
library,ˈ l a ɪ b ɹ ə ɹ i
library,ˈ l a ɪ b ɹ ɛ ɹ i
libration,l a ɪ ˈ b ɹ e ɪ ʃ ə n
libre,ˈ l i b ɹ e ɪ
libre,ˈ l i b ɹ ə
libre,ˈ l iː b ɹ ə
libretto,l ɪ ˈ b ɹ ɛ t o ʊ
libretto,l ɪ ˈ b ɹ ɛ t ə ʊ
libya,ˈ l ɪ b i ə
libyan,ˈ l ɪ b i ə n
lice,l a ɪ s
liceity,l ɪ ˈ s iː ɪ t i
licence,ˈ l a ɪ s ə n s
license,ˈ l a ɪ s ə n s
licensee,l a ɪ s ə n ˈ s iː
licensor,ˈ l a ɪ s ə n s ə ɹ
licentious,l a ɪ ˈ s ɛ n ʃ ə s
lich,l ɪ t ʃ
licit,ˈ l ɪ s ɪ t
lick,l ɪ k
licked,l ɪ k t
licker,ˈ l ɪ k ɚ
licking,ˈ l ɪ k ɪ ŋ
licks,l ɪ k s
lickspittle,ˈ l ɪ k s p ɪ t l
licorice,ˈ l ɪ k ə ɹ ɪ s
licorice,ˈ l ɪ k ə ɹ ɪ ʃ
lictor,ˈ l ɪ k t ə
lid,l ɪ d
lidar,ˈ l a ɪ d ɑ ɹ
lido,ˈ l a ɪ d ə ʊ
lido,ˈ l iː d ə ʊ
liechtenstein,ˈ l ɪ k t ə n s t a ɪ n
lied,l a ɪ d
lied,l iː d
lieder,ˈ l i d ɚ
lieder,ˈ l iː d ə ɹ
lief,l iː f
liefer,ˈ l iː f ə
liege,l iː d ʒ
liege,l iː ʒ
lien,l iː n
lien,ˈ l a ɪ i n
lien,ˈ l a ɪ ə n
lien,ˈ l iː n
lien,ˈ l iː ə n
lienal,l a ɪ ˈ i n ə l
lienal,ˈ l a ɪ ə n ə l
lienic,l a ɪ ˈ iː n ɪ k
lienic,ˈ l a ɪ ə n ɪ k
lier,l ɪ ə ɹ
lier,l ɪ ɚ
lier,ˈ l a ɪ ə
lier,ˈ l a ɪ ɚ
lies,l a ɪ z
lieu,l j uː
lieutenant,l j u ˈ t ɛ n ə n t
lieutenant,l ə ˈ t ɛ n ə n t
lieutenant,l ɛ f ˈ t ɛ n ə n t
lieutenant,ˈ l ɛ f t ɛ n ə n t
liever,ˈ l iː v ə
life,l a ɪ f
lifeboat,ˈ l a ɪ f b o ʊ t
lifeboat,ˈ l a ɪ f b ə ʊ t
lifeday,ˈ l ʌ ɪ f d e ɪ
lifeful,ˈ l a ɪ f f ʊ l
lifeline,ˈ l a ɪ f l a ɪ n
lifestyle,ˈ l a ɪ f s t a ɪ l
lifestyler,ˈ l a ɪ f s t a ɪ l ə ɹ
lifetime,ˈ l a ɪ f t a ɪ m
lifo,l a i f o
lift,l ɪ f t
lifted,ˈ l ɪ f t ɪ d
lifter,ˈ l ɪ f t ə
lifting,ˈ l ɪ f t ɪ ŋ
ligament,ˈ l ɪ ɡ ə m ə n t
ligand,ˈ l ɪ ɡ ə n d
ligase,ˈ l a ɪ ɡ e ɪ z
ligase,ˈ l ɪ ɡ e ɪ z
ligate,ˈ l ɪ ɡ e ɪ t
ligature,ˈ l ɪ ɡ ə t ʃ ɚ
ligatures,ˈ l ɪ ɡ ə t ʃ ɚ z
liger,ˈ l a ɪ ɡ ɚ
ligger,ˈ l ɪ ɡ ə
ligger,ˈ l ɪ ɡ ɚ
light,l a ɪ t
light,l ʌ ɪ t
lightable,ˈ l a ɪ t ə b ə l
lightbulb,ˈ l a ɪ t b ʌ l b
lighted,ˈ l a ɪ t ə d
lighten,ˈ l a ɪ t ə n
lighter,ˈ l a ɪ t ə
lighter,ˈ l a ɪ t ɚ
lightfast,ˈ l a ɪ t f æ s t
lightfoot,ˈ l a ɪ t f ʊ t
lighthouse,ˈ l a ɪ t h a ʊ s
lighting,ˈ l a ɪ t ɪ ŋ
lightly,ˈ l a ɪ t l i
lightning,ˈ l a ɪ t n ɪ ŋ
lights,l a ɪ t s
lights-out,ˈ l a ɪ t s a ʊ t
lightsaber,l a ɪ t ˈ s e ɪ b ə ɹ
lightsaber,l a ɪ t ˈ s e ɪ b ɚ
lightsome,ˈ l ʌ ɪ t s ə m
lightweight,l a ɪ t ˈ w e ɪ t
lightweight,ˈ l a ɪ t w e ɪ t
lignify,ˈ l ɪ ɡ n ɪ f a ɪ
ligula,ˈ l ɪ ɡ j ʊ l ə
liguria,l ɪ ˈ ɡ j ʊ ə ɹ i ə
liguria,l ɪ ˈ ɡ j ʊ ɹ i ə
lihou,ˈ l iː uː
likam,ˈ l a ɪ k ə m
like,l a ɪ k
liked,l a ɪ k t
likelihood,ˈ l a ɪ k l i h ʊ d
likely,ˈ l a ɪ k l i
liken,ˈ l a ɪ k ə n
likeness,ˈ l a ɪ k n ə s
likes,l a ɪ k s
likewise,ˈ l a ɪ k w a ɪ z
likey,ˈ l a ɪ k i
liking,ˈ l a ɪ k ɪ ŋ
likker,ˈ l ɪ k ə ɹ
lil,l ɪ l
lilac,ˈ l a ɪ l æ k
lilac,ˈ l a ɪ l ə k
lilian,ˈ l ɪ l i ə n
lilies,ˈ l ɪ l i z
liliger,l a ɪ ˈ l a ɪ ɡ ə ɹ
lille,l i l
lille,l iː l
lilliputian,l ɪ l ɪ ˈ p j u ʃ ə n
lilo,l a ɪ l ə ʊ
lilongwe,l ə ˈ l ɑ ŋ w i
lilongwe,l ɪ ˈ l ɒ ŋ w e ɪ
lilongwe,l ɪ ˈ l ɔ ŋ w e ɪ
lilt,l ɪ l t
lilting,ˈ l ɪ l t ɪ ŋ
lily,ˈ l ɪ l i
lima,ˈ l a ɪ m ə
lima,ˈ l iː m ə
limb,l ɪ m
limbate,ˈ l ɪ m b e ɪ t
limbo,ˈ l ɪ m b o ʊ
limbo,ˈ l ɪ m b ə ʊ
limbs,l ɪ m z
limburg,l ɪ m b ɜː ɡ
limby,ˈ l ɪ m i
lime,l a ɪ m
limehouse,l ʌ ɪ m h a ʊ s
limelight,ˈ l a ɪ m l a ɪ t
limer,ˈ l a ɪ m ə
limer,ˈ l a ɪ m ə ɹ
limerence,ˈ l ɪ m ə ɹ ə n s
limerick,ˈ l ɪ m ə ɹ ɪ k
limes,l ʌ ɪ m z
limes,ˈ l ʌ ɪ m iː z
limey,ˈ l a ɪ m i
liminal,ˈ l ɪ m ə n ə l
liminocentric,ˈ l ɪ m ɪ n ə ʊ s ɛ n t ɹ ɪ k
limit,ˈ l ɪ m t
limit,ˈ l ɪ m ɪ t
limitation,l ɪ m ɪ ˈ t e ɪ ʃ ə n
limited,ˈ l ɪ m ɪ t ɪ d
limits,ˈ l ɪ m ɪ t s
limmer,ˈ l ɪ m ə
limn,l ɪ m
limner,ˈ l ɪ m n ɚ
limo,ˈ l ɪ m o ʊ
limo,ˈ l ɪ m ə ʊ
limoncello,l ɪ m ə n ˈ t ʃ ɛ l o ʊ
limoncello,l ɪ m ə n ˈ t ʃ ɛ l ə ʊ
limousine,l ɪ m ə ˈ z iː n
limp,l ɪ m p
limpeh,ˈ l ɪ m p e ɪ
limpet,ˈ l ɪ m p ɪ t
limpid,ˈ l ɪ m p ɪ d
limps,l ɪ m p s
limy,ˈ l ʌ ɪ m i
lin,l ɪ n
linac,ˈ l ɪ n æ k
linalool,l ɪ ˈ n æ l o ʊ ə l
linalool,l ɪ ˈ n æ l ə ʊ ɒ l
linch,l ɪ n ʃ
lincoln,ˈ l ɪ ŋ k ə n
lincolnshire,ˈ l ɪ ŋ k ə n ʃ ə
lincolnshire,ˈ l ɪ ŋ k ə n ʃ ə ɹ
lincolnshire,ˈ l ɪ ŋ k ə n ʃ ɪ ə
lincolnshire,ˈ l ɪ ŋ k ə n ʃ ɪ ɹ
linctus,ˈ l ɪ ŋ k t ə s
lind,l ɪ n d
linda,ˈ l ɪ n d ə
linden,ˈ l ɪ n d ə n
lindsay,ˈ l ɪ n d z i
lindsay,ˈ l ɪ n z i
lindsey,ˈ l ɪ n z i
line,l a ɪ n
line-up,ˈ l a ɪ n ʌ p
lineage,ˈ l ɪ n i ɪ d ʒ
lineal,ˈ l ɪ n i ə l
lineal,ˈ l ɪ n iː ə l
lineament,ˈ l ɪ n ɪ ə m ə n t
linear,ˈ l ɪ n i ə
linear,ˈ l ɪ n i ɚ
linearity,l ɪ n i ˈ æ ɹ ə t i
lined,l a ɪ n d
linen,ˈ l ɪ n ɪ n
liner,ˈ l a ɪ n ə
lines,l a ɪ n z
lineup,ˈ l a ɪ n ʌ p
ling,l ɪ ŋ
lingala,l ɪ ŋ ˈ ɡ ɑː l ə
linger,ˈ l ɪ ŋ ɡ ə
linger,ˈ l ɪ ŋ ɡ ɚ
lingered,ˈ l ɪ ŋ ɡ ə d
lingered,ˈ l ɪ ŋ ɡ ɚ d
lingerie,l ɑ n d ʒ ə ˈ ɹ e ɪ
lingerie,ˈ l æ n ʒ ə ɹ i
lingerie,ˈ l ɑ n d ʒ ə ɹ i
lingo,ˈ l i ŋ ɡ o ʊ
lingo,ˈ l ɪ ŋ ɡ ə ʊ
lingua,ˈ l ɪ ŋ ɡ w ə
lingual,ˈ l ɪ ŋ ɡ w ə l
linguica,l ɪ ŋ ˈ ɡ w iː s ə
linguine,l ɪ ŋ ˈ ɡ w i n i
linguine,l ɪ ŋ ˈ ɡ w iː n ɪ
linguist,ˈ l i ŋ ɡ w ɪ s t
linguister,ˈ l ɪ ŋ ɡ w ɪ s t ə ɹ
linguistic,l ɪ ŋ ˈ ɡ w ɪ s t ɪ k
linguistically,l ɪ ŋ ˈ ɡ w ɪ s t ɪ k ə l i
linguistics,l i ŋ ˈ ɡ w ɪ s t ɪ k s
linguistics,l ɪ ŋ ˈ ɡ w ɪ s t ɪ k s
lingula,l ɪ ŋ ɡ j ə l ə
lingzhi,ˈ l ɪ ŋ d͡ʒ i
lingzhi,ˈ l ɪ ŋ d͡ʒ ə
linhay,ˈ l ɪ n i
liniment,ˈ l ɪ n ə m ə n t
lining,ˈ l a ɪ n ɪ ŋ
link,l ɪ ŋ k
linked,l ɪ ŋ k t
linker,ˈ l ɪ ŋ k ə
linker,ˈ l ɪ ŋ k ɚ
linking,ˈ l ɪ ŋ k ɪ ŋ
links,l ɪ ŋ k s
linlithgow,l ɪ n ˈ l ɪ θ ɡ o ʊ
linnaean,l ɪ ˈ n e ɪ ə n
linnaean,l ɪ ˈ n iː ə n
linnet,ˈ l ɪ n ɪ t
linocut,ˈ l a ɪ n o ʊ k ə t
linocut,ˈ l ʌ ɪ n ə ʊ k ʌ t
linoleum,l ɪ ˈ n o ʊ l i ə m
linoleum,l ɪ ˈ n ə ʊ l i ə m
linq,l ɪ ŋ k
linseed,ˈ l ɪ n s iː d
linsheng,l ɪ n ˈ ʃ ɛ ŋ
linsheng,l ɪ n ˈ ʃ ʌ ŋ
lint,l ɪ n t
lintel,ˈ l ɪ n t ə l
linty,ˈ l ɪ n t i
linus,ˈ l a ɪ n ə s
linux,ˈ l ɪ n ə k s
linux,ˈ l ɪ n ʊ k s
linwood,ˈ l ɪ n w ʊ d
lion,ˈ l a ɪ ə n
lionel,ˈ l a ɪ ə n l
lionize,ˈ l a ɪ ə n a ɪ z
lip,l ɪ p
lip-strap,l ɪ p s t ɹ æ p
lipcoat,ˈ l ɪ p k ə ʊ t
lipid,ˈ l ɪ p ɪ d
liplock,ˈ l ɪ p l ɒ k
lipoid,ˈ l ɪ p ɔ ɪ d
lipoxygenase,l a ɪ ˈ p ɒ k s ɪ d͡ʒ ə n e ɪ z
lippy,ˈ l ɪ p i
lippy,ˈ l ɪ p ɪ
lips,l ɪ p s
lipstick,ˈ l ɪ p s t ɪ k
liqueur,l ɪ ˈ k j ɔː
liqueur,l ɪ ˈ k j ʊ ə
liqueur,l ɪ ˈ k ɝ
liquid,ˈ l ɪ k w ɪ d
liquidate,ˈ l ɪ k w ə d e ɪ t
liquidate,ˈ l ɪ k w ɪ d e ɪ t
liquidation,l ɪ k w ə ˈ d e ɪ ʃ ə n
liquidity,l ɪ k ˈ w ɪ d ə t i
liquor,ˈ l ɪ k ə ɹ
liquor,ˈ l ɪ k ɚ
lira,ˈ l a ɪ ɹ ə
lira,ˈ l ɪ ə ɹ ə
lisa,ˈ l a ɪ z ə
lisa,ˈ l i s ə
lisa,ˈ l i z ə
lisa,ˈ l iː s ə
lisa,ˈ l iː z ə
lisbon,ˈ l ɪ z b ə n
lisbonite,ˈ l ɪ z b ə n a ɪ t
lisinopril,l a ɪ ˈ s ɪ n ə p ɹ ɪ l
liskeard,l ɪ s ˈ k ɑː ɹ d
lisle,l a ɪ l
lisp,l ɪ s p
lisp,l ɪ θ p
lispound,ˈ l ɪ s p a ʊ n d
lispound,ˈ l ɪ s p ə n d
lisps,l ɪ s p s
lispy,ˈ l ɪ s p i
lissome,ˈ l ɪ s ə m
list,l ɪ s t
listeme,ˈ l ɪ s t iː m
listen,ˈ l ɪ s ə n
listener,ˈ l ɪ s ə n ə
listeners,ˈ l ɪ s ə n ə s
listening,ˈ l ɪ s n ɪ ŋ
listening,ˈ l ɪ s ə n ɪ ŋ
listful,ˈ l ɪ s t f ʊ l
listicle,ˈ l ɪ s t ɪ k ə l
listing,ˈ l ɪ s t ɪ ŋ
listless,ˈ l ɪ s t l ə s
lists,l ɪ s t s
listserver,ˈ l ɪ s t s ɚ v ɚ
liszt,l ɪ s t
lit,ˈ l ɪ t
litany,ˈ l ɪ t ə n i
lite,l a ɪ t
liter,ˈ l i t ɚ
liter,ˈ l iː t ə
literacy,ˈ l ɪ t ə ɹ ə s i
literacy,ˈ l ɪ t ɹ ə s i
literal,ˈ l ɪ t ə ɹ ə l
literally,ˈ l ɪ t ə ɹ ə l i
literally,ˈ l ɪ t ɹ ə l i
literally,ˈ l ɪ t ʃ ə l i
literally,ˈ l ɪ t ʃ ɚ l i
literary,ˈ l ɪ t ə ɹ i
literary,ˈ l ɪ t ə ɹ ə ɹ i
literary,ˈ l ɪ t ə ɹ ɛ ə ɹ i
literate,ˈ l ɪ t ə ɹ ə t
literati,l ɪ t ə ˈ ɹ ɑ t i
literati,l ɪ t ə ˈ ɹ ɑː t iː
literatim,l ɪ t ɚ ˈ e ɪ t ɪ m
literature,ˈ l ɪ t ə t ʃ ɚ
literature,ˈ l ɪ t ə ɹ ɪ t ʃ ə ɹ
literature,ˈ l ɪ t ɚ t ʃ ɚ
literature,ˈ l ɪ t ɚ ə t ʃ ɚ
literature,ˈ l ɪ t ɚ ɪ t ʃ ɚ
literature,ˈ l ɪ t ɹ ɪ t ʃ ə ɹ
literature,ˈ l ɪ t ʃ ɹ ə t ʃ ɚ
litfan,l ɪ t f æ n
lith,l i θ
lith-,l ɪ θ
litharge,ˈ l ɪ θ ɑ ɹ d ʒ
litharge,ˈ l ɪ θ ɑː d ʒ
lithic,ˈ l ɪ θ ɪ k
lithium,ˈ l ɪ θ i ə m
lithophyta,l ɪ ˈ θ ɒ f ɪ t ə
lithophyte,ˈ l ɪ θ ə f a ɪ t
lithuania,l ɪ θ j u ˈ e ɪ n i ə
lithuania,l ɪ θ ˈ w e ɪ n i ə
lithuanian,l ɪ θ ʊ ˈ e ɪ n i ə n
lithuanian,l ɪ θ ˈ w e ɪ n i ə n
litigate,l i t i ɡ e ɪ t
litigation,l ɪ t ə ˈ ɡ e ɪ ʃ ə n
litigious,l ɪ ˈ t ɪ d͡ʒ ə s
litmus,ˈ l ɪ t m ə s
litotes,l a ɪ ˈ t ə ʊ t iː z
litotical,l a ɪ ˈ t ɒ t ɪ k ə l
litre,ˈ l i t ɚ
litre,ˈ l iː t ə
litter,ˈ l ɪ t ə ɹ
litter,ˈ l ɪ t ɚ
litterateur,l ɪ t ə ɹ ə ˈ t ɜː
litterateur,l ɪ t ə ɹ ə ˈ t ʊ ɚ
litterateuse,l ɪ t ə ɹ ə ˈ t uː z
litterateuse,l ɪ t ə ɹ ə ˈ t ɜː z
litterbug,ˈ l ɪ t ɚ b ʌ ɡ
little,ˈ l ɪ t ə l
little-go,ˈ l ɪ t ə l ɡ ə ʊ
littoral,ˈ l ɪ t ə ɹ ə l
liturgical,l ɪ ˈ t ɝ d ʒ ɪ k ə l
liturgy,ˈ l ɪ t ə d͡ʒ i
liturgy,ˈ l ɪ t ɚ d͡ʒ i
liv,l iː v
liv,l ɪ v
live,l a ɪ v
live,l ɪ v
lived,l ɪ v d
livelihood,ˈ l a ɪ v l i h ʊ d
livelihood,ˈ l a ɪ v l ɪ h ʊ d
liveliness,ˈ l a ɪ v l i n ə s
lively,ˈ l a ɪ v l i
liver,ˈ l a ɪ v ə ɹ
liver,ˈ l ɪ v ə
liver,ˈ l ɪ v ə ɹ
liver,ˈ l ɪ v ɚ
livermore,ˈ l ɪ v ɚ m ɔ ɹ
livermorium,l ɪ v ə ɹ ˈ m ɔː ɹ i ə m
liverwort,ˈ l ɪ v ə w ɜː t
liverwort,ˈ l ɪ v ɚ w ɔː ɹ t
livery,ˈ l ɪ v ə ɹ i
livery,ˈ l ɪ v ə ɹ ɪ
livery,ˈ l ɪ v ɹ ɪ
lives,l a ɪ v z
lives,l ɪ v z
livestock,ˈ l a ɪ v s t ɑ k
livestock,ˈ l ʌ ɪ v s t ɒ k
livid,ˈ l ɪ v ɪ d
lividly,ˈ l ɪ v ɪ d l iː
living,ˈ l ɪ v ɪ ŋ
livish,ˈ l a ɪ v ɪ ʃ
livor,ˈ l a ɪ v ɔ ə ɹ
livor,ˈ l a ɪ v ɔ ɹ
livor,ˈ l a ɪ v ɔː
livor,ˈ l a ɪ v ə ɹ
livorno,l ə ˈ v ɔ ɹ n o ʊ
livorno,l ɪ ˈ v ɔː n ə ʊ
lixiviate,l ɪ k ˈ s ɪ v i e ɪ t
liz,l ɪ z
lizard,ˈ l ɪ z ə d
lizard,ˈ l ɪ z ɚ d
lizardfolk,ˈ l ɪ z ə d f ə ʊ k
lizardfolk,ˈ l ɪ z ɚ d f o ʊ k
lizardman,ˈ l ɪ z ə d m æ n
lizardman,ˈ l ɪ z ɚ d m æ n
lizzie,l ɪ z i
ljbf,ˈ l ɪ d͡ʒ b ɪ f
ljubljana,l j ʊ b l i ˈ ɑː n ə
llama,ˈ j ɑ m ə
llama,ˈ l ɑ m ə
llama,ˈ l ɑː m ə
llanelli,θ l æ n ˈ ɛ θ l i
llano,ˈ j æ n ə ʊ
llano,ˈ l æ n ə ʊ
llano,ˈ l ɑː n ə ʊ
llewellyn,l u ˈ ɛ l ɪ n
llewellyn,l ə ˈ w ɛ l ɪ n
lloyd,l ɔ ɪ d
lmao,l ə ˈ m a ʊ
lmao,ɛ l ɛ m e ɪ ˈ o ʊ
lmao,ˈ ɛ l m a ʊ
lnav,ˈ ɛ l n e ɪ v
lo,l o ʊ
lo,l ə ʊ
loa,ˈ l ə ʊ ə
loach,ˈ l ə ʊ t ʃ
load,l o ʊ d
load,l ə ʊ d
loaded,ˈ l o ʊ d ɪ d
loaded,ˈ l ə ʊ d ɪ d
loader,ˈ l o ʊ d ɚ
loading,ˈ l o ʊ d i ŋ
loading,ˈ l ə ʊ d ɪ ŋ
loads,l o ʊ d z
loads,l ə ʊ d z
loaf,l o ʊ f
loaf,l ə ʊ f
loafer,ˈ l o ʊ f ɚ
loafer,ˈ l ə ʊ f ə
loam,l o ʊ m
loam,l ə ʊ m
loan,l o ʊ n
loan,l ə ʊ n
loaner,ˈ l o ʊ n ɚ
loanword,ˈ l o ʊ n w ɝ d
loanword,ˈ l ə ʊ n w ɜː ɹ d
loath,l o ʊ θ
loath,l ə ʊ θ
loathsome,ˈ l ə ʊ θ s ə m
lob,l ɒ b
lobang,ˈ l o ʊ b ɑː ŋ
lobby,l ɑ b i
lobby,l ɒ b i
lobbyist,ˈ l ɑ b i ɪ s t
lobbyist,ˈ l ɒ b i ɪ s t
lobe,l ə ʊ b
lobola,ˈ l ə ʊ b ə l ə
lobotomy,l ə ˈ b ɒ t ə m i
lobster,ˈ l ɑ b s t ɚ
lobster,ˈ l ɒ b s t ə
lobsterman,ˈ l ɒ b s t ə ɹ m ə n
lobule,ˈ l ɒ b j uː l
locale,l o ʊ ˈ k æ l
locale,l ə ʊ ˈ k ɑː l
locality,l o ʊ ˈ k æ l ɪ t i
locality,l ə ʊ ˈ k æ l ɪ t i
locate,l o ʊ ˈ k e ɪ t
locate,l ə ʊ ˈ k e ɪ t
locate,l ə ˈ k e ɪ t
locate,ˈ l o ʊ k e ɪ t
located,l o ʊ ˈ k e ɪ t ɪ d
located,l ə ʊ ˈ k e ɪ t ɪ d
located,l ə ˈ k e ɪ t ɪ d
located,ˈ l o ʊ k e ɪ t ɪ d
location,l o ʊ ˈ k e ɪ ʃ ə n
location,l ə ʊ ˈ k e ɪ ʃ ə n
locations,l o ʊ ˈ k e ɪ ʃ ə n
locations,l ə ʊ ˈ k e ɪ ʃ ə n z
locative,ˈ l ɑ k ə t ɪ v
locative,ˈ l ɒ k ə t ɪ v
loch,l ɑ k
loch,l ɒ k
lochan,ˈ l ɒ k ə n
lochia,ˈ l ɒ k ɪ ə
loci,ˈ l o ʊ s a ɪ
loci,ˈ l ə ʊ k a ɪ
loci,ˈ l ə ʊ s a ɪ
lock,l ɑ k
lock,l ɒ k
lockchester,ˈ l ɒ k t ʃ ɛ s t ə
lockdown,ˈ l ɑ k d a ʊ n
lockdown,ˈ l ɒ k d a ʊ n
locke,ˈ l ɒ k
locked,l ɑ k t
locked,l ɒ k t
locken,l ɒ k ə n
locket,ˈ l ɑ k ɪ t
locks,l ɑ k s
locksmith,ˈ l ɑ k s m ɪ θ
locksmith,ˈ l ɒ k s m ɪ θ
locksmithing,ˈ l ɒ k s m ɪ θ ɪ ŋ
lockstep,ˈ l ɒ k s t ɛ p
loco,ˈ l ə ʊ k ə ʊ
locomote,l ə ʊ k ə ˈ m ə ʊ t
locomotive,l o ʊ k ə ˈ m o ʊ t i v
locomotive,l ə ʊ k ə ʊ ˈ m ə ʊ t i v
locrian,ˈ l ə ʊ k ɹ ɪ ə n
locum,ˈ l ə ʊ k ə m
locus,ˈ l o ʊ k ə s
locus,ˈ l ə ʊ k ə s
locust,ˈ l o ʊ k ə s t
locust,ˈ l ə ʊ k ə s t
lode,l o ʊ d
lode,l ə ʊ d
loden,ˈ l ə ʊ d ə n
lodestone,ˈ l o ʊ d s t o ʊ n
lodge,l ɑ d ʒ
lodge,l ɒ d ʒ
lodged,l ɑ d͡ʒ d
lodged,l ɒ d͡ʒ d
lodger,ˈ l ɑ d ʒ ɚ
lodging,ˈ l ɑ d ʒ ɪ ŋ
lodging,ˈ l ɒ d ʒ ɪ ŋ
lodgings,ˈ l ɑ d ʒ ɪ ŋ z
lodgings,ˈ l ɒ d ʒ ɪ ŋ z
lodgment,ˈ l ɑ d ʒ m ə n t
lodz,l ɒ d z
lodz,w uː t ʃ
