engañito,e ŋ ɡ a ˈ ɲ i t o
engañosísima,e ŋ ɡ a ɲ o ˈ s i s i m a
engañosísimas,e ŋ ɡ a ɲ o ˈ s i s i m a s
engañosísimo,e ŋ ɡ a ɲ o ˈ s i s i m o
engañosísimos,e ŋ ɡ a ɲ o ˈ s i s i m o s
engendrar,e n x e n̪ ˈ ð ɾ a ɾ
engerir,e ŋ x e ˈ ɾ i ɾ
engiriendo,e ŋ x i ˈ ɾ j e n̪ d o
engolfando,ˈ a n̪ d o
engolliparse,e ŋ ɡ o ʎ i ˈ p a ɾ s e
engolliparse,e ŋ ɡ o ʝ i ˈ p a ɾ s e
engordando,ˈ a n̪ d o
engordeciendo,ˈ j e n̪ d o
engorrarse,e ŋ ɣ o ˈ r a ɾ s e
engorros,e ŋ ˈ ɡ o r o s
engorrosamente,e ŋ ɡ o ˈ r o s a ˈ m e n̪ t e
engorrosísima,e ŋ ɡ o r o ˈ s i s i m a
engorrosísimas,e ŋ ɡ o r o ˈ s i s i m a s
engorrosísimo,e ŋ ɡ o r o ˈ s i s i m o
engorrosísimos,e ŋ ɡ o r o ˈ s i s i m o s
engranaje,e ŋ ɡ ɾ a ˈ n a x e
engranando,ˈ a n̪ d o
engranar,e ŋ ɡ ɾ a ˈ n a ɾ
engrandar,e ŋ ɡ ɾ a n̪ ˈ d a ɾ
engrandecer,e ŋ ɡ ɾ a n̪ d e ˈ s e ɾ
engrandecer,e ŋ ɡ ɾ a n̪ d e ˈ θ e ɾ
engranujarse,e ŋ ɣ ɾ a n u ˈ x a ɾ s e
engrapando,ˈ a n̪ d o
engraparéis,e ŋ ɡ ɾ a p a ˈ ɾ e j s
engrasando,ˈ a n̪ d o
engravecer,e ŋ ɡ ɾ a β e ˈ s e ɾ
engravecer,e ŋ ɡ ɾ a β e ˈ θ e ɾ
engredando,ˈ a n̪ d o
engrescando,ˈ a n̪ d o
engrescar,e ŋ ɡ ɾ e s ˈ k a ɾ
engreído,e ŋ ɡ ɾ e ˈ i ð o
engriendo,e ŋ ˈ ɡ ɾ j e n̪ d o
engrifando,ˈ a n̪ d o
engrifes,e ŋ ˈ ɡ ɾ i f e s
engrosando,ˈ a n̪ d o
engrosar,e ŋ ɣ ɾ o ˈ s a ɾ
engrosecer,e n ɡ ɾ o s e ˈ s e ɾ
engrosecer,e n ɡ ɾ o s e ˈ θ e ɾ
engroseciendo,ˈ j e n̪ d o
engrudo,e ŋ ˈ ɡ ɾ u ð o
engrupiendo,ˈ j e n̪ d o
engrupir,e ŋ ɡ ɾ u ˈ p i ɾ
engualdrapar,e ŋ ɡ w a l ð ɾ a ˈ p a ɾ
enguatado,e ŋ ɣ w a ˈ t a ð o
enguatando,ˈ a n̪ d o
enguatar,e ŋ ɣ w a ˈ t a ɾ
enguatarse,e ŋ ɣ w a ˈ t a ɾ s e
engullendo,e ŋ ɣ u ˈ ʎ e n̪ d o
engullendo,e ŋ ɣ u ˈ ʝ e n̪ d o
engurrar,e ŋ ɡ u ˈ r a ɾ
engurras,e ŋ ˈ ɡ u r a s
engurriada,e ŋ ɡ u ˈ r j a ð a
engurriadas,e ŋ ɡ u ˈ r j a ð a s
engurriado,e ŋ ɡ u ˈ r j a ð o
engurriados,e ŋ ɡ u ˈ r j a ð o s
engurrio,e ŋ ˈ ɡ u r j o
engurruminar,e ŋ ɡ u r u m i ˈ n a ɾ
engurrumir,e ŋ ɡ u r u ˈ m i ɾ
engurrumirán,e ŋ ɡ u r u m i ˈ ɾ a n
engurruñar,e ŋ ɡ u r u ˈ ɲ a ɾ
engurruñarse,e ŋ ɡ u r u ˈ ɲ a ɾ s e
engurruñir,e ŋ ɡ u r u ˈ ɲ i ɾ
engurruñándose,e ŋ ɡ u r u ˈ ɲ a n̪ d o s e
engusgarse,e ŋ ɡ u s ˈ ɣ a ɾ s e
engüerases,e ŋ ɡ w e ˈ ɾ a s e s
enhiesta,e ɲ ˈ j e s t a
enhiestas,e ɲ ˈ j e s t a s
enhiestos,e ɲ ˈ j e s t o s
enhuinchado,e n ɡ w i n ˈ t ʃ a ð o
enhuinchando,ˈ a n̪ d o
enhuinchar,e n ɡ w i n ˈ t ʃ a ɾ
enigmas,e ˈ n i ɣ m a s
enjalbegando,ˈ a n̪ d o
enjambrada,e ŋ x a m ˈ b ɾ a ð a
enjambradas,e ŋ x a m ˈ b ɾ a ð a s
enjambrado,e ŋ x a m ˈ b ɾ a ð o
enjambrados,e ŋ x a m ˈ b ɾ a ð o s
enjambrar,e ŋ x a m ˈ b ɾ a ɾ
enjambres,e ŋ ˈ x a m b ɾ e s
enjarciad,e ŋ x a ɾ ˈ s j a ð
enjarciad,e ŋ x a ɾ ˈ θ j a ð
enjardar,e ŋ x a ɾ ˈ ð a ɾ
enjaulando,ˈ a n̪ d o
enjetando,e ŋ x e ˈ t a n̪ d o
enjetar,e ŋ x e ˈ t a ɾ
enjetarse,e ŋ x e ˈ t a ɾ s e
enjugando,ˈ a n̪ d o
enjugáremos,e ŋ x u ˈ ɣ a ɾ e m o s
enjuiciando,ˈ a n̪ d o
enjulio,e n ˈ x u l j o
enjuncando,ˈ a n̪ d o
enjuncar,e ŋ x u ŋ ˈ k a ɾ
enjundia,e n ˈ x u n d j a
enjutando,ˈ a n̪ d o
enjuto,e ŋ ˈ x u t o
enlaces,e n ˈ l a s e s
enlaces,e n ˈ l a θ e s
enladrillando,ˈ a n̪ d o
enlentecer,e n l e n̪ t e ˈ s e ɾ
enlentecer,e n l e n̪ t e ˈ θ e ɾ
enlentecerse,e n l e n̪ t e ˈ s e ɾ s e
enlentecerse,e n l e n̪ t e ˈ θ e ɾ s e
enlentecida,e n l e n̪ t e ˈ s i ð a
enlentecida,e n l e n̪ t e ˈ θ i ð a
enlentecidas,e n l e n̪ t e ˈ s i ð a s
enlentecidas,e n l e n̪ t e ˈ θ i ð a s
enlentecido,e n l e n̪ t e ˈ s i ð o
enlentecido,e n l e n̪ t e ˈ θ i ð o
enlentecidos,e n l e n̪ t e ˈ s i ð o s
enlentecidos,e n l e n̪ t e ˈ θ i ð o s
enlenteciendo,ˈ j e n̪ d o
enlentecimiento,e n l e n̪ t e s i m i e n̪ t o
enlentecimiento,e n l e n̪ t e θ i ˈ m j e n̪ t o
enlentecimientos,e n l e n̪ t e s i m i e n̪ t o s
enlentecimientos,e n l e n̪ t e θ i ˈ m j e n̪ t o s
enlistasen,e n l i s ˈ t a s e n
enlistonando,ˈ a n̪ d o
enllentecer,e n ʎ e n̪ t e ˈ θ e ɾ
enllentecer,e n ʝ e n̪ t e ˈ s e ɾ
enllentecerse,e n ʎ e n̪ t e ˈ θ e ɾ s e
enllentecerse,e n ʝ e n̪ t e ˈ s e ɾ s e
enllentecida,e n ʎ e n̪ t e ˈ θ i ð a
enllentecida,e n ʝ e n̪ t e ˈ s i ð a
enllentecidas,e n ʎ e n̪ t e ˈ θ i ð a s
enllentecidas,e n ʝ e n̪ t e ˈ s i ð a s
enllentecido,e n ʎ e n̪ t e ˈ θ i ð o
enllentecido,e n ʝ e n̪ t e ˈ s i ð o
enllentecidos,e n ʎ e n̪ t e ˈ θ i ð o s
enllentecidos,e n ʝ e n̪ t e ˈ s i ð o s
enllenteciendo,ˈ j e n̪ d o
enllocar,e n j o ˈ k a ɾ
enllocar,e n ʎ o ˈ k a ɾ
enlobreguecer,e n l o β ɾ e ɣ e ˈ s e ɾ
enlobreguecer,e n l o β ɾ e ɣ e ˈ θ e ɾ
enloquecer,e n l o k e ˈ s e ɾ
enloquecer,e n l o k e ˈ θ e ɾ
enloquecerse,e n l o k e ˈ s e ɾ s e
enloquecerse,e n l o k e ˈ θ e ɾ s e
enloqueciéndose,e n l o k e ˈ s j e n̪ d o s e
enloqueciéndose,e n l o k e ˈ θ j e n̪ d o s e
enlosando,ˈ a n̪ d o
enluciendo,ˈ j e n̪ d o
enlucir,e n l u ˈ s i ɾ
enlucir,e n l u ˈ θ i ɾ
enlustrecer,e n l u s t ɾ e ˈ s e ɾ
enlustrecer,e n l u s t ɾ e ˈ θ e ɾ
enmagrecer,e n m a ɣ ɾ e ˈ s e ɾ
enmagrecer,e n m a ɣ ɾ e ˈ θ e ɾ
enmagrecerse,e n m a ɣ ɾ e ˈ s e ɾ s e
enmagrecerse,e n m a ɣ ɾ e ˈ θ e ɾ s e
enmalecemos,e n m a l e ˈ s e m o s
enmalecemos,e n m a l e ˈ θ e m o s
enmalecer,e n m a l e ˈ s e ɾ
enmalecer,e n m a l e ˈ θ e ɾ
enmalecerse,e n m a l e ˈ s e ɾ s e
enmalecerse,e n m a l e ˈ θ e ɾ s e
enmangue,e n ˈ m a ŋ ɡ e
enmarañar,e n m a ɾ a ˈ ɲ a ɾ
enmarañarse,e n m a ɾ a ˈ ɲ a ɾ s e
enmarcando,ˈ a n̪ d o
enmarcar,e n m a ɾ ˈ k a ɾ
enmarrocaren,e n m a r o ˈ k a ɾ e n
enmendaciones,e n m e n̪ ð a ˈ s j o n e s
enmendaciones,e n m e n̪ ð a ˈ θ j o n e s
enmendación,e n m e n̪ ð a ˈ s j o n
enmendación,e n m e n̪ ð a ˈ θ j o n
enmendando,ˈ a n̪ d o
enmendar,e n m e n̪ ˈ d a ɾ
enmendarse,e n m e n̪ ˈ d a ɾ s e
enmerdar,e n m e ɾ ˈ ð a ɾ
enmohecer,e n m o e ˈ s e ɾ
enmohecer,e n m o e ˈ θ e ɾ
enmohecerse,e n m o e ˈ s e ɾ s e
enmohecerse,e n m o e ˈ θ e ɾ s e
enmollecer,e n m o ʎ e ˈ θ e ɾ
enmollecer,e n m o ʝ e ˈ s e ɾ
enmonándose,e n m o ˈ n a n̪ d o s e
enmudecer,e n m u ð e ˈ s e ɾ
enmudecer,e n m u ð e ˈ θ e ɾ
enmudeciendo,ˈ j e n̪ d o
enmugrar,e n m u ˈ ɣ ɾ a ɾ
enmugrecer,e n m u ɣ ɾ e ˈ s e ɾ
enmugrecer,e n m u ɣ ɾ e ˈ θ e ɾ
enmugrecerse,e n m u ɣ ɾ e ˈ s e ɾ s e
enmugrecerse,e n m u ɣ ɾ e ˈ θ e ɾ s e
enmugreciéndose,e n m u ɣ ɾ e ˈ s j e n̪ d o s e
enmugreciéndose,e n m u ɣ ɾ e ˈ θ j e n̪ d o s e
ennegrecer,e n n e ɣ ɾ e ˈ s e ɾ
ennegrecer,e n n e ɣ ɾ e ˈ θ e ɾ
ennegreciendo,ˈ j e n̪ d o
ennoblecer,e n n o b l e ˈ s e ɾ
ennoblecer,e n n o b l e ˈ θ e ɾ
ennoblecerse,e n n o b l e ˈ s e ɾ s e
ennoblecerse,e n n o b l e ˈ θ e ɾ s e
ennudecer,e n n u ð e ˈ s e ɾ
ennudecer,e n n u ð e ˈ θ e ɾ
enodio,e ˈ n o ð j o
enojadamente,e n o ˈ x a ð a ˈ m e n t e
enojadizo,e n o x a ˈ ð i s o
enojadizo,e n o x a ˈ ð i θ o
enojando,ˈ a n̪ d o
enojante,e n o ˈ x a n̪ t e
enojantes,e n o ˈ x a n̪ t e s
enojar,e n o ˈ x a ɾ
enojarse,e n o ˈ x a ɾ s e
enojo,e ˈ n o x o
enojosamente,e n o ˈ x o s a ˈ m e n t e
enojoso,e n o ˈ x o s o
enorgullecer,e n o r ɣ u ʎ e ˈ θ e ɾ
enorgullecer,e n o ɾ ɣ u ʝ e ˈ s e ɾ
enorgullecerse,e n o r ɣ u ʎ e ˈ θ e ɾ s e
enorgullecerse,e n o ɾ ɣ u ʝ e ˈ s e ɾ s e
enorgulleciéndose,e n o r ɣ u ʎ e ˈ θ j e n̪ d o s e
enorgulleciéndose,e n o ɾ ɣ u ʝ e ˈ s j e n̪ d o s e
enormemente,e ˈ n o ɾ m e ˈ m e n̪ t e
enrabiar,e n r a ˈ β j a ɾ
enrabiarse,e n r a ˈ β j a ɾ s e
enrabietar,e n r a β j e ˈ t a ɾ
enrabietarse,e n r a β j e ˈ t a ɾ s e
enraigonábamos,e n r a j ɣ o ˈ n a β a m o s
enraizando,ˈ a n̪ d o
enralecer,e n r a l e ˈ s e ɾ
enralecer,e n r a l e ˈ θ e ɾ
enranciás,e n r a n ˈ s j a s
enranciás,e n r a n̪ ˈ θ j a s
enrarecer,e n r a ɾ e ˈ s e ɾ
enrarecer,e n r a ɾ e ˈ θ e ɾ
enrarecerse,e n r a ɾ e ˈ s e ɾ s e
enrarecerse,e n r a ɾ e ˈ θ e ɾ s e
enrasando,ˈ a n̪ d o
enrasillés,e n r a s i ˈ ʎ e s
enrasillés,e n r a s i ˈ ʝ e s
enreciaba,e n r e ˈ s j a β a
enreciaba,e n r e ˈ θ j a β a
enrevesar,e n r e β e ˈ s a ɾ
enrigidecer,e n r i x i ð e ˈ s e ɾ
enrigidecer,e n r i x i ð e ˈ θ e ɾ
enripiando,ˈ a n̪ d o
enripiar,e n r i ˈ p j a ɾ
enrique,e n ˈ r i k e
enriquecer,e n r i k e ˈ s e ɾ
enriquecer,e n r i k e ˈ θ e ɾ
enriquecerse,e n r i k e ˈ s e ɾ s e
enriquecerse,e n r i k e ˈ θ e ɾ s e
enriquecete,e n r i k e ˈ s e t e
enriquecete,e n r i k e ˈ θ e t e
enriqueciendo,ˈ j e n̪ d o
enriqueta,e n r i ˈ k e t a
enrojar,e n r o ˈ x a ɾ
enrojarse,e n r o ˈ x a ɾ s e
enrojecer,e n r o x e ˈ s e ɾ
enrojecer,e n r o x e ˈ θ e ɾ
enrojecerse,e n r o x e ˈ s e ɾ s e
enrojecerse,e n r o x e ˈ θ e ɾ s e
enronquecer,e n r o ŋ k e ˈ s e ɾ
enronquecer,e n r o ŋ k e ˈ θ e ɾ
enronquecerse,e n r o ŋ k e ˈ s e ɾ s e
enronquecerse,e n r o ŋ k e ˈ θ e ɾ s e
enroscando,ˈ a n̪ d o
enroscar,e n r o s ˈ k a ɾ
enrudecer,e n r u ð e ˈ s e ɾ
enrudecer,e n r u ð e ˈ θ e ɾ
enrugando,ˈ a n̪ d o
enrugar,e n r u ˈ ɡ a ɾ
enrugas,e n ˈ r u ɣ a s
enruinecer,e n r w i n e ˈ s e ɾ
enruinecer,e n̪ r w i n e ˈ θ e ɾ
ensalada,e n s a ˈ l a ð a
ensalivando,ˈ a n̪ d o
ensalobré,e n s a l o ˈ β ɾ e
ensalsando,ˈ a n̪ d o
ensalsar,e n s a l ˈ s a ɾ
ensalzador,e n s a l s a ˈ ð o ɾ
ensalzador,e n s a l θ a ˈ ð o ɾ
ensalzamiento,e n s a l s a ˈ m j e n t o
ensalzamiento,e n s a l θ a ˈ m j e n t o
ensalzando,ˈ a n̪ d o
ensalzar,e n s a l ˈ s a ɾ
ensalzar,e n s a l ˈ θ a ɾ
ensalzarse,e n s a l ˈ s a ɾ s e
ensalzarse,e n s a l ˈ θ a ɾ s e
ensamblando,ˈ a n̪ d o
ensamblar,e n s a m ˈ b l a ɾ
ensanchando,ˈ a n̪ d o
ensanchar,e n s a ɲ ˈ t ʃ a ɾ
ensancharse,e n s a ɲ ˈ t ʃ a ɾ s e
ensandecer,e n s a n̪ d e ˈ s e ɾ
ensandecer,e n s a n̪ d e ˈ θ e ɾ
ensarnecer,e n s a ɾ n e ˈ s e ɾ
ensarnecer,e n s a ɾ n e ˈ θ e ɾ
ensayando,ˈ a n̪ d o
ensayísticamente,e n s a ˈ ʝ i s t i k a ˈ m e n̪ t e
ensayísticas,e n s a ˈ ʝ i s t i k a s
ensayístico,e n s a ˈ ʝ i s t i k o
ensayísticos,e n s a ˈ ʝ i s t i k o s
ensebando,ˈ a n̪ d o
ensenada,e n s e ˈ n a ð a
ensenadas,e n s e ˈ n a ð a s
enserad,e n s e ˈ ɾ a ð
enseña,e n ˈ s e ɲ a
enseñable,e n s e ˈ ɲ a β l e
enseñables,e n s e ˈ ɲ a β l e s
enseñada,e n s e ˈ ɲ a ð a
enseñadamente,e n s e ˈ ɲ a ð a ˈ m e n̪ t e
enseñadas,e n s e ˈ ɲ a ð a s
enseñadera,e n s e ɲ a ˈ ð e ɾ a
enseñaderas,e n s e ɲ a ˈ ð e ɾ a s
enseñadero,e n s e ɲ a ˈ ð e ɾ o
enseñaderos,e n s e ɲ a ˈ ð e ɾ o s
enseñador,e n s e ɲ a ˈ ð o ɾ
enseñadora,e n s e ɲ a ˈ ð o ɾ a
enseñadoras,e n s e ɲ a ˈ ð o ɾ a s
enseñadores,e n s e ɲ a ˈ ð o ɾ e s
enseñados,e n s e ˈ ɲ a ð o s
enseñando,e n s e ˈ ɲ a n̪ d o
enseñante,e n s e ˈ ɲ a n̪ t e
enseñantes,e n s e ˈ ɲ a n̪ t e s
enseñanza,e n s e ˈ ɲ a n s a
enseñanza,e n s e ˈ ɲ a n θ a
enseñar,e n s e ˈ ɲ a r
enseñarse,e n s e ˈ ɲ a ɾ s e
enseñas,e n ˈ s e ɲ a s
enseños,e n ˈ s e ɲ o s
ensiforme,e n s i ˈ f o ɾ m e
ensilando,ˈ a n̪ d o
ensilar,e n s i ˈ l a ɾ
ensillando,ˈ a n̪ d o
ensilvecerse,e n s i l β e ˈ s e ɾ s e
ensilvecerse,e n s i l β e ˈ θ e ɾ s e
ensimismasen,e n s i m i s ˈ m a s e n
ensoberbecer,e n s o β e ɾ β e ˈ s e ɾ
ensoberbecer,e n s o β e ɾ β e ˈ θ e ɾ
ensoberbecerse,e n s o β e ɾ β e ˈ s e ɾ s e
ensoberbecerse,e n s o β e ɾ β e ˈ θ e ɾ s e
ensoberbeciendo,e n s o β e ɾ β e ˈ s j e n̪ d o
ensoberbeciendo,e n s o β e ɾ β e ˈ θ j e n̪ d o
ensoberbeciéndose,e n s o β e ɾ β e ˈ s j e n̪ d o s e
ensoberbeciéndose,e n s o β e ɾ β e ˈ θ j e n̪ d o s e
ensobráis,e n s o ˈ β ɾ a j s
ensolimanado,e n s o l i m a ˈ n a ð o
ensombrecer,e n s o m β ɾ e ˈ s e ɾ
ensombrecer,e n s o m β ɾ e ˈ θ e ɾ
ensombrecerse,e n s o m β ɾ e ˈ s e ɾ s e
ensombrecerse,e n s o m β ɾ e ˈ θ e ɾ s e
ensopadas,e n s o ˈ p a ð a s
ensopar,e n s o ˈ p a ɾ
ensoparse,e n s o ˈ p a ɾ s e
ensordecer,e n s o ɾ ð e ˈ s e ɾ
ensordecer,e n s o ɾ ð e ˈ θ e ɾ
ensordeciendo,ˈ j e n̪ d o
ensoñador,e n s o ɲ a ˈ ð o ɾ
ensoñadora,e n s o ɲ a ˈ ð o ɾ a
ensoñadoras,e n s o ɲ a ˈ ð o ɾ a s
ensoñadores,e n s o ɲ a ˈ ð o ɾ e s
ensoñando,ˈ a n̪ d o
ensuciador,e n s u s j a ˈ ð o ɾ
ensuciador,e n s u θ j a ˈ ð o ɾ
ensuciadora,e n s u s j a ˈ ð o ɾ a
ensuciadora,e n s u θ j a ˈ ð o ɾ a
ensuciadoras,e n s u s j a ˈ ð o ɾ a s
ensuciadoras,e n s u θ j a ˈ ð o ɾ a s
ensuciadores,e n s u s j a ˈ ð o ɾ e s
ensuciadores,e n s u θ j a ˈ ð o ɾ e s
ensuciar,e n s u ˈ s j a ɾ
ensuciar,e n s u ˈ θ j a ɾ
ensuciarse,e n s u ˈ s j a ɾ s e
ensuciarse,e n s u ˈ θ j a ɾ s e
ensuciándose,e n s u ˈ s j a ˈ n̪ d o s e
ensuciándose,e n s u ˈ θ j a ˈ n̪ d o s e
entablación,e n̪ t a β l a ˈ s j o n
entablación,e n̪ t a β l a ˈ θ j o n
entabladas,e n̪ t a ˈ β l a ð a s
entablados,e n̪ t a ˈ β l a ð o s
entabladura,e n̪ t a β l a ˈ ð u ɾ a
entabladuras,e n̪ t a β l a ˈ ð u ɾ a s
entablamento,e n̪ t a β l a ˈ m e n̪ t o
entablamiento,e n̪ t a β l a ˈ m j e n̪ t o
entablar,e n̪ t a ˈ β l a ɾ
entablarse,e n̪ t a ˈ β l a ɾ s e
entablerar,e n̪ t a β l e ˈ ɾ a ɾ
entablerarse,e n̪ t a β l e ˈ ɾ a ɾ s e
entables,e n̪ ˈ t a β l e s
entablillar,e n̪ t a β l i ˈ ʎ a ɾ
entablillar,e n̪ t a β l i ˈ ʝ a ɾ
entablilles,e n̪ t a ˈ β l i ʎ e s
entablilles,e n̪ t a ˈ β l i ʝ e s
entallando,ˈ a n̪ d o
entallecer,e n̪ t a ʎ e ˈ θ e ɾ
entallecer,e n̪ t a ʝ e ˈ s e ɾ
entarimando,ˈ a n̪ d o
entarquinamiento,e n t a ɾ k i n a ˈ m j e n t o
entarugando,ˈ a n̪ d o
ente,ˈ e n̪ t e
entejase,e n̪ t e ˈ x a s e
entelequia,e n t e ˈ l e k j a
entendederas,e n̪ t e n̪ d e ˈ ð e ɾ a s
entendedor,e n̪ t e n̪ d e ˈ ð o ɾ
entender,e n t e n̪ ˈ d e ɾ
entenderes,e n̪ t e n̪ ˈ d e ɾ e s
entenderse,e n̪ t e n̪ ˈ d e ɾ s e
entendible,e n̪ t e n̪ ˈ d i β l e
entendibles,e n̪ t e n̪ ˈ d i β l e s
entendidamente,e n̪ t e n̪ ˈ d i ð a ˈ m e n̪ t e
entendiendo,ˈ j e n̪ d o
entendimiento,e n̪ t e n̪ ˈ d i ˈ m j e n̪ t o
entenebrecer,e n̪ t e n e β ɾ e ˈ s e ɾ
entenebrecer,e n̪ t e n e β ɾ e ˈ θ e ɾ
entente,e n̪ ˈ t e n̪ t e
enterando,ˈ a n̪ d o
enterar,e n t e ˈ ɾ a ɾ
enterarse,e n̪ t e ˈ ɾ a ɾ s e
enternecer,e n̪ t e ɾ n e ˈ s e ɾ
enternecer,e n̪ t e ɾ n e ˈ θ e ɾ
enternecerse,e n̪ t e ɾ n e ˈ s e ɾ s e
enternecerse,e n̪ t e ɾ n e ˈ θ e ɾ s e
enterrando,ˈ a n̪ d o
enterrar,e n t e ˈ r a ɾ
entestecer,e n̪ t e s t e ˈ s e ɾ
entestecer,e n̪ t e s t e ˈ θ e ɾ
enteógeno,e n t e ˈ o x e n o
entibación,e n̪ t i β a ˈ s j o n
entibación,e n̪ t i β a ˈ θ j o n
entidad,e n̪ t i ˈ ð a d
entidades,e n̪ t i ˈ ð a ð e s
entiesando,ˈ a n̪ d o
entiesar,e n̪ t j e ˈ s a ɾ
entiesarse,e n̪ t j e ˈ s a ɾ s e
entilando,ˈ a n̪ d o
entilar,e n t i ˈ l a ɾ
entintando,ˈ a n̪ d o
entiznada,e n̪ t i s ˈ n a ð a
entiznada,e n̪ t i θ ˈ n a ð a
entiznadas,e n̪ t i s ˈ n a ð a s
entiznadas,e n̪ t i θ ˈ n a ð a s
entiznado,e n̪ t i s ˈ n a ð o
entiznado,e n̪ t i θ ˈ n a ð o
entiznados,e n̪ t i s ˈ n a ð o s
entiznados,e n̪ t i θ ˈ n a ð o s
entiznando,e n̪ t i s ˈ n a n̪ d o
entiznando,e n̪ t i θ ˈ n a n̪ d o
entiznar,e n̪ t i s ˈ n a ɾ
entiznar,e n̪ t i θ ˈ n a ɾ
entomizando,ˈ a n̪ d o
entomología,e n t o m o l o ˈ x i a
entonación,e n̪ t o n a ˈ s j o n
entonación,e n̪ t o n a ˈ θ j o n
entonadera,e n̪ t o n a ˈ ð e ɾ a
entonce,e n ˈ t o n s e
entonce,e n ˈ t o n θ e
entonces,e n̪ ˈ t o n s e s
entonces,e n̪ ˈ t o n θ e s
entontecer,e n̪ t o n̪ t e ˈ s e ɾ
entontecer,e n̪ t o n̪ t e ˈ θ e ɾ
entontecerse,e n̪ t o n̪ t e ˈ s e ɾ s e
entontecerse,e n̪ t o n̪ t e ˈ θ e ɾ s e
entoradas,e n̪ t o ˈ ɾ a ð a s
entorcases,e n̪ t o ɾ ˈ k a s e s
entorchando,ˈ a n̪ d o
entoriláramos,e n̪ t o ɾ i ˈ l a ɾ a m o s
entorno,e n ˈ t o r n o
entorpecer,e n̪ t o ɾ p e ˈ s e ɾ
entorpecer,e n̪ t o ɾ p e ˈ θ e ɾ
entorpecerse,e n̪ t o ɾ p e ˈ s e ɾ s e
entorpecerse,e n̪ t o ɾ p e ˈ θ e ɾ s e
entorpeciendo,ˈ j e n̪ d o
entrada,e n̪ ˈ t ɾ a ð a
entrador,e n̪ t ɾ a ˈ ð o ɾ
entradora,e n̪ t ɾ a ˈ ð o ɾ a
entradoramente,e n̪ t ɾ a ˈ ð o ɾ a ˈ m e n̪ t e
entradoras,e n̪ t ɾ a ˈ ð o ɾ a s
entradores,e n̪ t ɾ a ˈ ð o ɾ e s
entrando,ˈ a n̪ d o
entrapazásemos,e n̪ t ɾ a p a ˈ s a s e m o s
entrapazásemos,e n̪ t ɾ a p a ˈ θ a s e m o s
entre-,e n̪ t ɾ e
entreabierto,e n t ɾ e a ˈ β j e ɾ t o
entrecalle,e n̪ t ɾ e ˈ k a ʎ e
entrecalle,e n̪ t ɾ e ˈ k a ʝ e
entrecalles,e n̪ t ɾ e ˈ k a ʎ e s
entrecalles,e n̪ t ɾ e ˈ k a ʝ e s
entrecavar,e n̪ t ɾ e k a ˈ β a ɾ
entrecavas,e n̪ t ɾ e ˈ k a β a s
entrechocando,ˈ a n̪ d o
entrecomillabais,e n̪ t ɾ e k o m i ˈ ʎ a β a j s
entrecomillabais,e n̪ t ɾ e k o m i ˈ ʝ a β a j s
entrecomillando,ˈ a n̪ d o
entredecir,e n̪ t ɾ e ð e ˈ s i ɾ
entredecir,e n̪ t ɾ e ð e ˈ θ i ɾ
entredicha,e n̪ t ɾ e ˈ ð i t ʃ a
entredichas,e n̪ t ɾ e ˈ ð i t ʃ a s
entredichos,e n̪ t ɾ e ˈ ð i t ʃ o s
entrediciendo,e n̪ t ɾ e ð i ˈ s j e n̪ d o
entrediciendo,e n̪ t ɾ e ð i ˈ θ j e n̪ d o
entredigo,e n̪ t ɾ e ˈ ð i ɣ o
entredijiste,e n̪ t ɾ e ð i ˈ x i s t e
entrega,e n ˈ t ɾ e ɣ a
entregadamente,e n̪ t ɾ e ˈ ɣ a ð a ˈ m e n̪ t e
entregador,e n t ɾ e ɣ a ˈ ð o ɾ
entregadores,e n̪ t ɾ e ɣ a ˈ ð o ɾ e s
entregamiento,e n t ɾ e ɣ a ˈ m j e n t o
entregamientre,e n ˈ t ɾ e ɣ a ˈ m j e n t ɾ e
entregando,ˈ a n̪ d o
entregar,e n t ɾ e ˈ ɣ a ɾ
entregarse,e n t ɾ e ˈ ɣ a ɾ s e
entregerir,e n t ɾ e x e ˈ ɾ i ɾ
entregiriendo,ˈ e n̪ t ɾ e x i ˈ ɾ j e n̪ d o
entrego,e n ˈ t ɾ e ɣ o
entregoteado,e n t ɾ e ɣ o t e ˈ a ð o
entreguando,ˈ a n̪ d o
entreguar,e n t ɾ e ˈ ɡ w a ɾ
entremeter,e n̪ t ɾ e m e ˈ t e ɾ
entremeterse,e n̪ t ɾ e m e ˈ t e ɾ s e
entremetida,e n̪ t ɾ e m e ˈ t i ð a
entremetidas,e n̪ t ɾ e m e ˈ t i ð a s
entremetido,e n̪ t ɾ e m e ˈ t i ð o
entremetidos,e n̪ t ɾ e m e ˈ t i ð o s
entremetiendo,ˈ j e n̪ d o
entrenador,e n̪ t ɾ e n a ˈ ð o ɾ
entrenadora,e n̪ t ɾ e n a ˈ ð o ɾ a
entrenadoras,e n̪ t ɾ e n a ˈ ð o ɾ a s
entrenadores,e n̪ t ɾ e n a ˈ ð o ɾ e s
entrenamiento,e n̪ t ɾ e n a ˈ m j e n̪ t o
entrenamientos,e n̪ t ɾ e n a ˈ m j e n̪ t o s
entrenando,ˈ a n̪ d o
entrenar,e n̪ t ɾ e ˈ n a r
entrenarse,e n̪ t ɾ e ˈ n a r s e
entreoyendo,e n̪ t ɾ e o ˈ ʝ e n̪ d o
